	Package	Version
8267	SOPIE	1.5
8268	soql	0.1.1
8269	SOR	0.23.1
8270	SorptionAnalysis	0.1.0
8271	SortableHTMLTables	0.1-3
8272	sorvi	0.7.26
8273	sos	2.0-2
8274	sotkanet	0.9.48
8275	sotu	1.0.2
8276	sound	1.4.5
8277	SoundexBR	1.2
8278	SOUP	1.1
8279	source.gist	1.0.0
8280	sourcetools	0.1.7
8281	SoyNAM	1.6
8282	sp	1.5-1
8283	sp23design	0.9
8284	spaa	0.2.2
8285	SpaCCr	0.1.0
8286	spacefillr	0.3.2
8287	spaceNet	1.2
8288	spacesXYZ	1.1-1
8289	spacetime	1.2-8
8290	SPADAR	1
8291	spAddins	0.2.0
8292	SpadeR	0.1.1
8293	SpaDES.addins	0.1.2
8294	SpaDES.core	1.0.3
8295	spam	2.9-1
8296	spaMM	3.5.0
8297	spanel	0.1
8298	spanish	0.4.2
8299	SPAr	0.1
8300	sparcl	1.0.4
8301	spark.sas7bdat	1.2
8302	sparkline	2
8303	sparklyr	1.7.8
8304	sparklyr.nested	0.0.3
8305	sparktex	0.1
8306	sparktf	0.1.0
8307	sparkwarc	0.1.1
8308	sparkxgb	0.1.0
8309	SPARQL	1.16
8310	sparr	2.2-13
8311	sparseBC	1.2
8312	sparsebnUtils	0.0.7
8313	SparseDC	0.1.17
8314	sparseEigen	0.1.0
8315	SparseFactorAnalysis	1
8316	SparseGrid	0.8.2
8317	sparseHessianFD	0.3.3.4
8318	sparseIndexTracking	0.1.1
8319	sparseinv	0.1.3
8320	sparseLDA	0.1-9
8321	SparseLPM	1
8322	SparseM	1.81
8323	sparseMatEst	1.0.0
8324	sparseMatrixStats	1.6.0
8325	SparseMDC	0.99.5
8326	sparseMVN	0.2.2
8327	sparsenet	1.4
8328	sparsepca	0.1.2
8329	sparsepp	1.22
8330	sparsereg	1.2
8331	sparseSEM	2.5
8332	sparsestep	1.0.0
8333	sparsesvd	0.2
8334	sparseSVM	1.1-6
8335	sparsevar	0.0.11
8336	SpatEntropy	0.1.0
8337	SPAtest	3.1.2
8338	spatial	7.3.15
8339	SpatialBall	0.1.0
8340	spatialClust	1.1.1
8341	spatialCovariance	0.6-9
8342	SpatialEpi	1.2.3
8343	SpatialEpiApp	0.3
8344	SpatialFloor	1.1.0
8345	SpatialGraph	1.0-2
8346	SpatialML	0.1.3
8347	spatialnbda	1
8348	SpatialNP	1.1-4
8349	spatialprobit	0.9-11
8350	spatialreg	1.2-6
8351	spatialsegregation	2.45
8352	SpatialTools	1.0.4
8353	SpatialVS	1.1
8354	spatstat	1.64-1
8355	spatstat.core	2.4-4
8356	spatstat.data	1.5-2
8357	spatstat.explore	3.0-3
8358	spatstat.geom	3.0-3
8359	spatstat.linnet	3.0-2
8360	spatstat.local	3.6-0
8361	spatstat.model	3.0-2
8362	spatstat.random	3.0-1
8363	spatstat.sparse	3.0-0
8364	spatstat.utils	3.0-1
8365	spbabel	0.5.5
8366	spBayes	0.4-3
8367	spc	0.6.4
8368	spcadjust	1.1
8369	SPCALDA	1
8370	SPCAvRP	0.4
8371	SPCDAnalyze	0.1.0
8372	spcosa	0.3-9
8373	spcov	1.01
8374	spCP	1.2
8375	spcr	2
8376	spd	2.0-1
8377	spData	2.2.0
8378	spdep	1.1-5
8379	spdownscale	0.1.0
8380	spduration	0.17.1
8381	spdynmod	1.1.5
8382	spe	1.1.2
8383	spearmanCI	1
8384	spec	0.1.7
8385	speccalt	0.1.1
8386	SpecDetec	1.0.0
8387	SpecHelpers	0.2.7
8388	SPECIES	1
8389	SpecsVerification	0.5-3
8390	spectral	1.3
8391	spectralAnalysis	3.12.0
8392	spectralGP	1.3.3
8393	SpectralMap	1
8394	SPEDInstabR	1.8
8395	speedglm	0.3-2
8396	speff2trial	1.0.4
8397	SPEI	1.7
8398	spellcheckr	0.1.2
8399	spelling	2.2
8400	spemd	0.1-1
8401	spex	0.7.1
8402	spFSR	1.0.0
8403	spftir	0.1.0
8404	spgrass6	0.8-9
8405	spgwr	0.6-34
8406	sphereplot	1.5
8407	SphericalCubature	1.4
8408	SphericalK	1.2
8409	sphet	1.7
8410	spi	1.1
8411	SPIAssay	1.1.0
8412	spider	1.5.0
8413	spiders	1.2
8414	SPIGA	1.0.0
8415	spikes	1.1
8416	spikeslab	1.1.5
8417	SPIn	1.1
8418	SPINA	4.1.0
8419	spinBayes	0.1.0
8420	spinyReg	0.1-0
8421	spiritR	0.1.1
8422	splancs	2.01-43
8423	splashr	0.6.0
8424	splines	4.1.3
8425	splinetree	0.2.0
8426	splitFeas	0.1.0
8427	splitfngr	0.1.2
8428	splitstackshape	1.4.8
8429	splm	1.4-11
8430	spls	2.2-3
8431	splus2R	1.2-2
8432	splusTimeDate	2.5.0-142
8433	splusTimeSeries	1.5.0-75
8434	spm12r	2.8.1
8435	spMC	0.3.10
8436	SPmlficmcm	1.4
8437	spnet	0.9.1-0
8438	SpNetPrep	1.1
8439	SpNMF	0.1.1
8440	spocc	1.1.0
8441	SPODT	0.9-1
8442	spongebob	0.4.0
8443	spongecake	0.1.2
8444	sporm	1.1
8445	SportsAnalytics	0.2
8446	SPOT	2.1.10
8447	spotGUI	0.2.1
8448	spp	1.16.0
8449	SPPcomb	0.1
8450	spread	2019.8.5
8451	spreadr	0.1.0
8452	SPREDA	1.1
8453	SPreg	1
8454	sprex	1.4.1
8455	sprintr	0.9.0
8456	sprm	1.2.2
8457	sprsmdl	0.1-0
8458	SPRT	1
8459	spsann	2.2.0
8460	spselect	0.0.1
8461	spsi	0.1
8462	SPSL	0.1-9
8463	spt	2.5.1
8464	spThin	0.2.0
8465	spuRs	2.0.2
8466	SPYvsSPY	0.1.1
8467	SQB	0.4
8468	SQDA	1
8469	sqldf	0.4-11
8470	sqliter	0.1.0
8471	sqlscore	0.1.4
8472	sqlutils	1.2
8473	SQN	1.0.5
8474	SQUAREM	2021.1
8475	squash	1.0.9
8476	squid	0.1.2
8477	SRCS	1.1
8478	sRDA	1.0.0
8479	sROC	0.1-2
8480	srp	1.2.0
8481	SRTtools	1.2.0
8482	ssanv	1.1
8483	sscor	0.2
8484	ssd	0.3
8485	sSDR	1.2.0
8486	ssfa	1.1
8487	ssfit	1.1
8488	ssh.utils	1
8489	ssize.fdr	1.2
8490	ssizeRNA	1.3.2
8491	SSM	1.0.1
8492	ssmn	1.1
8493	ssMousetrack	1.1.5
8494	ssmsn	0.2.0
8495	SSOSVM	0.2.1
8496	sspline	0.1-6
8497	sspse	0.6
8498	SSRA	0.1-0
8499	SSrat	1.1
8500	ssrm.logmer	0.1
8501	SSRMST	0.1.1
8502	sss	0.1-0
8503	sssc	1.0.0
8504	Sstack	1.0.1
8505	sstModel	1.0.0
8506	ssvd	1
8507	ssym	1.5.7
8508	st	1.2.6
8509	stability	0.5.0
8510	stable	1.1.4
8511	stabledist	0.7-1
8512	StableEstim	2.1
8513	stablespec	0.3.0
8514	stabreg	0.1.2
8515	stabs	0.6-3
8516	stacomirtools	0.5.3
8517	stagePop	1.1-1
8518	StakeholderAnalysis	1.2
8519	stam	0.0-1
8520	stampr	0.2
8521	STAND	2
8522	standardize	0.2.1
8523	StandardizeText	1
8524	StanHeaders	2.26.13
8525	STAR	0.3-7
8526	stargazer	5.2.2
8527	starma	1.3
8528	stars	0.4-3
8529	STARTdesign	1
8530	startupmsg	0.9.6
8531	STAT	0.1.0
8532	Stat2Data	2.0.0
8533	statcheck	1.3.0
8534	StatDataML	1.0-26
8535	states	0.2.2
8536	statip	0.2.3
8537	StatMatch	1.4.0
8538	StatMeasures	1
8539	statmod	1.4.37
8540	statnet	2019.6
8541	statnet.common	4.4.1
8542	staTools	0.1.0
8543	StatPerMeCo	0.1.0
8544	statprograms	0.2.0
8545	statquotes	0.2.2
8546	StatRank	0.0.6
8547	stats	4.1.3
8548	stats4	4.1.3
8549	statsguRu	0.1.0
8550	stcov	0.1.0
8551	stdReg	3.4.0
8552	stdvectors	0.0.5
8553	steadyICA	1
8554	steemr	0.1.3
8555	steepness	0.2-2
8556	SteinIV	0.1-1
8557	stellaR	0.3-3
8558	Stem	1
8559	stemmatology	0.3.2
8560	STEPCAM	1.2
8561	stepp	3.2.0.0
8562	stepPenal	0.2
8563	stepPlr	0.93
8564	stepR	2.1-1
8565	StepSignalMargiLike	2.6.0
8566	StepwiseTest	1
8567	stevedore	0.9.3
8568	STI	0.1
8569	stilt	1.3.0
8570	stima	1.2.1
8571	stinepack	1.4
8572	stlcsb	0.1.2
8573	stlplus	0.5.1
8574	stm	1.3.6
8575	stmCorrViz	1.3
8576	STMedianPolish	0.2
8577	stmgui	0.1.6
8578	stminsights	0.3.0
8579	StMoMo	0.4.1
8580	StMoSim	3.1.1
8581	stocc	1.3
8582	stocks	1.1.4
8583	stoichcalc	1.1-3
8584	STOPES	0.1
8585	stopwords	2.3
8586	Storm	1.2
8587	storr	1.2.5
8588	stosim	0.0.14
8589	STPGA	5.2.1
8590	stR	0.4
8591	StrainRanking	1.2
8592	strap	1.4
8593	strat	0.1
8594	stratbr	1.2
8595	strategicplayers	1
8596	Strategy	1.0.1
8597	stratification	2.2-6
8598	StratifiedBalancing	0.3.0
8599	StratifiedRF	0.2.2
8600	StratSel	1.3
8601	StreamMetabolism	1.1.2
8602	streamR	0.4.5
8603	stressr	1.0.0
8604	StressStrength	1.0.2
8605	String2AdjMatrix	0.1.0
8606	stringb	0.1.14
8607	stringdist	0.9.10
8608	stringfish	0.14.2
8609	stringformattr	0.1.2
8610	stringi	1.7.8
8611	stringr	1.4.1
8612	strip	1.0.0
8613	stripless	1.0-3
8614	striprtf	0.5.2
8615	strucchange	1.5-3
8616	StructFDR	1.3
8617	stsm	1.9
8618	stsm.class	1.3
8619	stubthat	1.2.1
8620	stUPscales	1.0.3.4
8621	STV	1.0.1
8622	StVAR	1.1
8623	styler	1.8.1
8624	stylest	0.1.0
8625	subcopem2D	1.3
8626	SubCultCon	1
8627	subdetect	1.1
8628	subgroup	1.1
8629	subgxe	0.9.0
8630	sublime	1.3
8631	submax	1.1.1
8632	SubpathwayGMir	1
8633	SubpathwayLNCE	1
8634	subplex	1.6
8635	subrank	0.9.9.1
8636	subsamp	0.1.0
8637	subscore	3.1
8638	subspace	1.0.4
8639	subtype	1
8640	SubVis	2.0.2
8641	sudoku	2.6
8642	SUE	1
8643	sumFREGAT	1.1.0
8644	SummarizedExperiment	1.24.0
8645	suncalc	0.5.0
8646	Sunclarco	1.0.0
8647	Sunder	0.0.4
8648	sundialr	0.1.4
8649	SunterSampling	1.0.1
8650	supcluster	1
8651	superbiclust	1.1
8652	SuperExactTest	1.0.7
8653	superheat	0.1.0
8654	SuperLearner	2.0-26
8655	superMDS	1.0.2
8656	SuperRanker	1.1.1
8657	supervisedPRIM	2.0.0
8658	SuppDists	1.1-9.7
8659	support.CEs	0.4-1
8660	supportInt	1.1
8661	supraHex	1.32.0
8662	sure	0.2.0
8663	SurrogateOutcome	1
8664	surrosurv	1.1.25
8665	surrosurvROC	0.1.0
8666	suRtex	0.9
8667	surv2sampleComp	1.0-5
8668	survAUC	1.1-1
8669	survAWKMT2	1.0.0
8670	survBootOutliers	1
8671	survC1	1.0-2
8672	survcomp	1.44.1
8673	SurvCorr	1
8674	SurvDisc	0.1.1
8675	surveillance	1.18.0
8676	survexp.fr	1
8677	survey	4.1-1
8678	surveybootstrap	0.0.1
8679	surveyeditor	1
8680	surveyoutliers	0.1
8681	Survgini	1
8682	survIDINRI	1.1-1
8683	survidm	1.2.0
8684	survival	3.4.0
8685	survivalMPL	0.2
8686	survivalROC	1.0.3
8687	survivalsvm	0.0.5
8688	survJamda	1.1.4
8689	survJamda.data	1.0.2
8690	survminer	0.4.8
8691	survMisc	0.5.5
8692	survPresmooth	1.1-11
8693	SurvRegCensCov	1.4
8694	survRM2	1.0-3
8695	survRM2adapt	1.0-1
8696	survsim	1.1.5
8697	survSNP	0.24
8698	survtmle	1.1.1
8699	SurvTrunc	0.1.0
8700	sutteForecastR	0.1
8701	sva	3.42.0
8702	sValues	0.1.6
8703	svcm	0.1.2
8704	svd	0.5.2
8705	svDialogs	1.0.0
8706	svDialogstcltk	0.9-4
8707	svdvisual	1.1
8708	svenssonm	0.1.0
8709	svglite	1.2.3.2
8710	svGUI	1.0.0
8711	svHttp	0.9-55
8712	svIDE	0.9-54
8713	svKomodo	0.9-63
8714	svMisc	1.1.0
8715	SVMMaj	0.2.9
8716	SVMMatch	1.1
8717	svmpath	0.97
8718	svmplus	1.0.1
8719	svrpath	0.1.2
8720	svSweave	0.9-8
8721	svTools	0.9-5
8722	svUnit	1.0.6
8723	svWidgets	0.9-45
8724	svydiags	0.3
8725	SvyNom	1.1
8726	svyPVpack	0.1-1
8727	swa	0.8.1
8728	swagger	3.33.1
8729	swatches	0.5.0
8730	swdft	1.0.0
8731	swephR	0.3.0
8732	swfscMisc	1.3
8733	swirl	2.4.5
8734	swirlify	0.5.3
8735	SwissAir	1.1.5
8736	swissMrP	0.62
8737	switchnpreg	0.8-0
8738	sybil	2.1.5
8739	sylly	0.1-6
8740	sylly.en	0.1-3
8741	sym.arma	1
8742	symbolicDA	0.6-2
8743	symbols	1.1
8744	SymTS	1
8745	synchronicity	1.3.5
8746	SynchWave	1.1.1
8747	SyncMove	0.1-0
8748	SyncRNG	1.3.0
8749	SyNet	2
8750	synlik	0.1.2
8751	synRNASeqNet	1
8752	syntaxr	0.8.0
8753	Synth	1.1-5
8754	sys	3.4.1
8755	sysfonts	0.8.2
8756	sysid	1.0.4
8757	systemfit	1.1-24
8758	systemfonts	1.0.4
8759	systemicrisk	0.4.2
8760	systemPipeR	2.0.8
8761	syt	0.1.0
8762	syuzhet	1.0.6
8763	T2EQ	1.1
8764	tab	5.1.1
8765	Table1Heatmap	1.1
8766	table1xls	0.4.0
8767	tableHTML	2.0.0
8768	tableMatrix	0.82.0
8769	TableMonster	1.7
8770	tableplot	0.3-5
8771	tablerDash	0.1.0
8772	tables	0.9.6
8773	TableToLongForm	1.3.2
8774	tabulizer	0.2.2
8775	tabulizerjars	1.0.1
8776	tabulog	0.1.1
8777	tabuSearch	1.1.1
8778	tactile	0.2.0
8779	tagcloud	0.6
8780	tailloss	1
8781	TailRank	3.2.1
8782	taipan	0.1.2
8783	TAM	3.5-19
8784	TanB	0.1
8785	TangPoemR	0.1.0
8786	TaoTeProgramming	1
8787	TapeR	0.3.3
8788	TAQMNGR	2018.5-1
8789	TAR	1
8790	Tariff	1.0.5
8791	taRifx	1.0.6.2
8792	TAShiny	0.1.0
8793	tatest	1
8794	tatoo	1.1.1
8795	tau	0.0-22
8796	TauP.R	1.5
8797	TauStar	1.1.4
8798	tauturri	0.3.0
8799	taxize	0.9.99
8800	taxonomizr	0.5.3
8801	tbart	1
8802	tbd	0.1.0
8803	tbdiag	0.1
8804	TBEST	5
8805	TBFmultinomial	0.1.3
8806	TBSSurvival	1.3
8807	tcltk	4.1.3
8808	tcltk2	1.2-11
8809	Tcomp	1.0.1
8810	tcpl	2.0.2
8811	tcR	2.3.2
8812	TDA	1.8.8
8813	TDAmapper	1
8814	TDboost	1.4
8815	TDCor	0.1-2
8816	TDD	0.4
8817	tdigest	0.3.0
8818	tdr	0.13
8819	tdROC	1
8820	tdthap	1.1-11
8821	TE	0.3-0
8822	TeachingDemos	2.12
8823	TeachingSampling	4.1.1
8824	TeachNet	0.7.1
8825	teamr	0.0.1
8826	teda	0.1.1
8827	teigen	2.2.2
8828	Tejapi	1.0.1
8829	telegram	0.6.0
8830	TELP	1
8831	TempCont	0.1.0
8832	tempcyclesdata	1.0.1
8833	temperatureresponse	0.2
8834	templates	0.3.0
8835	tempoR	1.0.4.4
8836	tenispolaR	0.1.4
8837	tensor	1.5
8838	tensorA	0.36.2
8839	tensorBF	1.0.2
8840	tensorflow	2.2.0
8841	tensorr	0.1.1
8842	tensr	1.0.1
8843	TEQR	6.0-0
8844	TERAplusB	1
8845	tergm	3.7.0
8846	ternvis	1.2
8847	terra	1.6-17
8848	TESS	2.1.0
8849	tesseract	4.1
8850	testDriveR	0.5.1
8851	testequavar	0.1.2
8852	tester	0.1.7
8853	testforDEP	0.2.0
8854	TestFunctions	0.2.0
8855	testit	0.12
8856	TestScorer	1.7.2
8857	testthat	3.1.5
8858	tetraclasse	0.1.21
8859	TexExamRandomizer	1.2.3
8860	TExPosition	2.6.10.1
8861	texreg	1.38.6
8862	text2vec	0.6
8863	textcat	1.0-7
8864	textclean	0.9.3
8865	texteffect	0.3
8866	textgRid	1.0.1
8867	textile	0.1.2
8868	textir	2.0-5
8869	textmineR	3.0.4
8870	textometry	0.1.4
8871	textreadr	1.0.2
8872	textreg	0.1.5
8873	textshape	1.7.1
8874	textshaping	0.3.6
8875	textstem	0.1.4
8876	textTinyR	1.1.3
8877	textutils	0.2-0
8878	tfautograph	0.3.2
8879	tfCox	0.1.0
8880	tfdeploy	0.6.1
8881	tfestimators	1.9.1
8882	TFisher	0.2.0
8883	TFMPvalue	0.0.8
8884	tfplot	2015.12-1
8885	tframe	2015.12-1.1
8886	tframePlus	2016.7-1
8887	tfruns	1.4
8888	tfse	0.5.0
8889	TFX	0.1.0
8890	tggd	0.1.1
8891	tgp	2.4-20
8892	tgram	0.2-3
8893	TH.data	1.1-1
8894	thankr	1.0.0
8895	ThankYouStars	0.2.0
8896	ThermIndex	0.2.0
8897	thermocouple	1.0.2
8898	thgenetics	0.4-2
8899	thief	0.3
8900	Thinknum	1.3.0
8901	ThreeArmedTrials	1.0-3
8902	threeboost	1.1
8903	ThreeGroups	0.21
8904	threejs	0.3.3
8905	ThreeWay	1.1.3
8906	threewords	0.1.0
8907	threg	1.0.3
8908	thregI	1.0.4
8909	thriftr	1.1.5
8910	thsls	0.1
8911	tibble	3.1.8
8912	tibbletime	0.1.6
8913	tibbrConnector	1.5.1
8914	TickExec	1.1
8915	tictactoe	0.2.2
8916	tictoc	1.1
8917	TiddlyWikiR	1.0.1
8918	TideHarmonics	0.1-1
8919	Tides	2.1
8920	TideTables	0.0.2
8921	tidyboot	0.1.1
8922	tidycensus	1.2.3
8923	tidygenomics	0.1.2
8924	tidygraph	1.2.2
8925	tidypmc	1.7
8926	tidyquant	1.0.2
8927	tidyr	1.2.1
8928	tidyselect	1.2.0
8929	tidystringdist	0.1.4
8930	tidytext	0.3.4
8931	tidytree	0.4.1
8932	tidyverse	1.3.2
8933	tiff	0.1-6
8934	tiger	0.2.3.1
8935	tigerhitteR	1.1.0
8936	tightClust	1.1
8937	tigreBrowserWriter	0.1.5
8938	tigris	1.6.1
8939	tilegramsR	0.2.0
8940	tilting	1.1.1
8941	timechange	0.1.1
8942	timeDate	4021.106
8943	timeline	0.9
8944	timelineS	0.1.1
8945	timeordered	0.9.9
8946	TimeProjection	0.2.0
8947	timereg	1.9.8
8948	timesboot	1
8949	timeSeq	1.0.4
8950	timeSeries	4021.105
8951	timeseriesdb	0.4.1
8952	timetk	2.8.1
8953	timetools	1.14
8954	timetree	1
8955	TimeVTree	0.3.1
8956	TimeWarp	1.0.15
8957	timma	1.2.1
8958	TIMP	1.13.2
8959	timsac	1.3.6
8960	Tinflex	1.5
8961	TInPosition	0.13.6.1
8962	tinsel	0.0.1
8963	tinyProject	0.6.1
8964	tinytex	0.42
8965	tipom	1.0.2-1
8966	tippy	0.0.1
8967	tis	1.38
8968	titanic	0.1.0
8969	titeIR	0.1.0
8970	titrationCurves	0.1.0
8971	tkrplot	0.0-24
8972	Tlasso	1.0.1
8973	TLBC	1
8974	tlemix	0.1.3
8975	tlm	0.1.5
8976	tlmec	0.0-2
8977	TLMoments	0.7.5
8978	tls	0.1.0
8979	tm	0.7-8
8980	tm.plugin.alceste	1.1
8981	tm.plugin.europresse	1.4
8982	tm.plugin.factiva	1.8
8983	tm.plugin.lexisnexis	1.4.1
8984	tm.plugin.mail	0.2-1
8985	tm.plugin.webmining	1.3
8986	tmap	3.2
8987	tmaptools	3.1
8988	TMB	1.9.1
8989	tmbstan	1.0.4
8990	tmcn	0.2-13
8991	tmg	0.3
8992	tmle	1.5.0-1
8993	tmle.npvi	0.10.0
8994	tmod	0.46.2
8995	tmpm	1.0.3
8996	tmt	0.2.1-0
8997	tmvmixnorm	1.1.1
8998	tmvnsim	1.0-2
8999	tmvtnorm	1.5
9000	TNC	0.1.0
9001	tnet	3.0.16
9002	togglr	0.1.33
9003	TOHM	1.3
9004	tokenizers	0.2.3
9005	tokenizers.bpe	0.1.0
9006	tolerance	2.0.0
9007	toolmaRk	0.0.1
9008	tools	4.1.3
9009	tools4uplift	0.1-1
9010	toOrdinal	1.3-0.0
9011	topicmodels	0.2-11
9012	TopicScore	0.0.1
9013	topmodel	0.7.3
9014	topoDistance	1.0.1
9015	topsis	1
9016	tosls	1
9017	TOSTER	0.3.4
9018	TotalCopheneticIndex	1.0.1
9019	touchard	2.0.1
9020	tourr	0.5.6
9021	toxtestD	2
9022	TP.idm	1.5
9023	tpAUC	2.1.1
9024	TPD	1.1.0
9025	tpe	1.0.1
9026	TPES	1.0.0
9027	TPmsm	1.2.2
9028	tpr	0.3-1.2
9029	tracer	1.0.0
9030	tracheideR	0.1.1
9031	track	1.1.9
9032	trackdf	0.2.1
9033	trackeR	1.5.2
9034	TrackReconstruction	1.2
9035	tractor.base	3.3.2
9036	TRADER	1.2-3
9037	TrafficBDE	0.1.0
9038	trafo	1.0.1
9039	traj	1.2
9040	TrajDataMining	0.1.6
9041	trajectories	0.2-2
9042	trajr	1.3.0
9043	transcribeR	0.0.0
9044	translate	0.1.2
9045	translateR	1
9046	translation.ko	0.0.1.5.2
9047	TransModel	2.1
9048	TransP	0.1
9049	transport	0.12-2
9050	trapezoid	2.0-0
9051	TRD	1.1
9052	TreatmentSelection	2.1.1
9053	tree	1.0-40
9054	treebase	0.1.4
9055	treeClust	1.1-7
9056	treecm	1.2.2
9057	treeDA	0.0.4
9058	TreeDep	0.1.3
9059	treeio	1.18.1
9060	treelet	1.1
9061	treemap	2.4-2
9062	TreePar	3.3
9063	treeperm	1.6
9064	TreeSim	2.4
9065	treestartr	0.1.0
9066	trelloR	0.1.0
9067	trendsegmentR	1.0.0
9068	TrendSLR	1
9069	trendyy	0.1.1
9070	triangle	0.12
9071	triangulation	0.5.0
9072	triebeard	0.3.0
9073	trigpoints	1.0.0
9074	TriMatch	0.9.9
9075	trimr	1.0.1
9076	trimTrees	1.2
9077	trioGxE	0.1-1
9078	TrioSGL	1.1.0
9079	tripack	1.3-9.1
9080	tripEstimation	0.0-44
9081	TripleR	1.5.3
9082	tripsAndDipR	0.1.0
9083	triversity	1
9084	tropAlgebra	0.1.1
9085	tRophicPosition	0.7.7
9086	tropicalSparse	0.1.0
9087	trotter	0.6
9088	truelies	0.2.0
9089	trueskill	0.1
9090	truncdist	1.0-2
9091	truncgof	0.6-0
9092	truncnorm	1.0-8
9093	truncreg	0.2-5
9094	truncSP	1.2.2
9095	trust	0.1-8
9096	trustedtimestamping	0.2.6
9097	trustOptim	0.8.6.2
9098	tsallisqexp	0.9-3
9099	tsc	1.0-3
9100	TScompare	2015.4-1
9101	TSCS	0.1.1
9102	TSdata	2016.8-1
9103	TSdbi	2017.4-1
9104	tsdecomp	0.2
9105	TSDFGS	1
9106	tsdisagg2	0.1.0
9107	TSDT	1.0.0
9108	TSE	0.1.0
9109	TSEind	0.1.0
9110	TSEntropies	0.9
9111	tseries	0.10-52
9112	tseriesChaos	0.1-13.1
9113	tseriesEntropy	0.6-0
9114	TSeriesMMA	0.1.1
9115	TSEwgt	0.1.0
9116	TSF	0.1.1
9117	tsfa	2014.10-1
9118	TSfame	2015.4-1
9119	tsfeatures	1.1
9120	TSGSIS	0.1
9121	TSHRC	0.1-6
9122	tsibble	1.1.2
9123	tsintermittent	1.9
9124	tsiR	0.4.2
9125	TSMCP	1
9126	TSMining	1
9127	TSmisc	2016.8-1
9128	TSMN	1.0.0
9129	tsModel	0.6
9130	TSMSN	0.0.1
9131	TSMySQL	2015.4-1
9132	tsna	0.3.1
9133	tsne	0.1-3
9134	TSodbc	2015.4-1
9135	tsoutliers	0.6-8
9136	TSP	1.2-1
9137	Tsphere	1
9138	tspmeta	1.2
9139	TSPostgreSQL	2015.4-1
9140	tsqn	1.0.0
9141	TSsdmx	2016.8-1
9142	tsSelect	0.1.8
9143	TSsmoothing	0.1.0
9144	TSsql	2017.4-1
9145	TSSQLite	2015.4-1
9146	TSSS	1.2.4
9147	TSstudio	0.1.6
9148	tstools	0.3.8
9149	TSTr	1.2
9150	TSTutorial	1.2.3
9151	tsutils	0.9.2
9152	tsviz	0.1.0
9153	tswge	1.0.0
9154	tsxtreme	0.3.2
9155	ttbbeer	1.1.0
9156	TTCA	0.1.1
9157	ttestshiny	0.1.0
9158	TTmoment	1
9159	TTR	0.24.3
9160	TTS	1
9161	ttTensor	0.99.2
9162	tttplot	1.1.1
9163	ttutils	1.0-1
9164	ttwa	0.8.5.1
9165	tubern	0.1.0
9166	tuckerR.mmgg	1.5.1
9167	tufterhandout	1.2.1
9168	TukeyC	1.3-3
9169	tumgr	0.0.4
9170	TunePareto	2.5
9171	tuneR	1.3.3
9172	tuneRanger	0.5
9173	tuple	0.4-02
9174	turboEM	2020.1
9175	turfR	0.8-7
9176	turner	0.1.7
9177	TurtleGraphics	1.0-8
9178	Tushare	0.1.3
9179	tutorial	0.4.3
9180	tuts	0.1.1
9181	tvd	0.1.0
9182	tvm	0.4.0
9183	twang	1.6
9184	tweedie	2.3.2
9185	tweenr	1.0.1
9186	tweet2r	1.1
9187	twfy	0.1.0
9188	twiddler	0.5-0
9189	twilio	0.1.0
9190	twitteR	1.1.9
9191	twitterwidget	0.1.1
9192	twl	1
9193	TwoCop	1
9194	TwoPhaseInd	1.1.1
9195	TwoRegression	0.1.2
9196	TwoSampleTest.HD	1
9197	twostageTE	1.3
9198	TwoStepCLogit	1.2.5
9199	TxDb.Hsapiens.UCSC.hg19.knownGene	3.2.2
9200	txtplot	1.0-4
9201	txtq	0.2.3
9202	types	1.0.0
9203	tzdb	0.3.0
9204	UBCRM	1.0.1
9205	UBL	0.0.6
9206	uCAREChemSuiteCLI	0.2.0
9207	ucbthesis	1
9208	uchardet	1.1.1
9209	ucminf	1.1-4
9210	UCR.ColumnNames	0.1.0
9211	udapi	0.1.3
9212	UdderQuarterInfectionData	1.0.0
9213	udunits2	0.13
9214	ufs	0.4.0
9215	ukbabynames	0.1.1
9216	ukbtools	0.11.3
9217	ulid	0.3.0
9218	Ultimixt	2.1
9219	umap	0.2.9.0
9220	ump	0.5-8
9221	unbalanced	2
9222	unbalhaar	2
9223	uncertainty	0.2.0
9224	UNCLES	2
9225	UNF	2.0.6
9226	unfoldr	0.7
9227	uniah	1
9228	UniDOE	1.0.2
9229	uniformly	0.1.0
9230	uniftest	1.1
9231	UniIsoRegression	0.0-0
9232	unine	0.2.0
9233	uniqtag	1
9234	uniReg	1.1
9235	UnitCircle	0.1.3
9236	units	0.6-7
9237	unival	1.0.2
9238	unmarked	1.2.5
9239	unrepx	1
9240	unsystation	0.2.0
9241	untb	1.7-4
9242	unvotes	0.2.0
9243	uplift	0.3.5
9244	uplifteval	0.1.0
9245	UPMASK	1.2
9246	UpSetR	1.4.0
9247	uptimeRobot	1.0.0
9248	uqr	1.0.0
9249	urca	1.3-3
9250	urlchecker	1.0.1
9251	urlshorteneR	1.4.3
9252	urltools	1.7.3
9253	uroot	2.1-2
9254	USAboundaries	0.3.1
9255	UScancer	0.1-2
9256	UScensus2000cdp	0.03
9257	UScensus2000tract	0.03
9258	UScensus2010	0.11
9259	usdarnass	0.1.0
9260	usdm	1.1-18
9261	useful	1.2.6
9262	userfriendlyscience	0.7.2
9263	usethis	2.1.6
9264	usfertilizer	0.1.5
9265	UsingR	2.0-6
